Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,DOUBLE,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,900,750,0.000000,0.002895,0.003796,0.000710,0.000127,0.000106,YES,YES,YES,YES,YES,0.004815,0.000163,0.000163,0.088923,0.021169,0.021167,YES,0.007981,0.000000,0.126052,0.000113,0.071931,0.011631,0.003258,0.001150,0.000534,YES,YES,YES,YES,YES,0.000000,0.017096,0.002662,0.000950,0.000459,YES,YES,YES,YES,YES,0.126088,0.126203,0.126383,0.126383,8.395643,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.462423,No Data,3.593268,1.171425,1.011873,0.850697,
5,conesHalfSize,DOUBLE,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000000,0.002525,0.003663,0.000680,0.000163,0.000112,YES,YES,YES,YES,YES,0.004613,0.000191,0.000191,0.073531,0.020081,0.020080,YES,0.006305,0.000001,0.107190,0.000102,0.056110,0.011872,0.003279,0.001212,0.000747,YES,YES,YES,YES,YES,0.000000,0.015475,0.002719,0.001365,0.000470,YES,YES,YES,YES,YES,0.107225,0.107327,0.107514,0.107514,8.401755,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.575892,No Data,4.260568,1.165210,1.050140,No Data,
6,conesFullSizeCropped,DOUBLE,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000001,0.006374,0.008685,0.001954,0.000393,0.000182,YES,YES,YES,YES,YES,0.011373,0.000197,0.000196,0.205107,0.041985,0.041984,YES,0.018699,0.000001,0.285318,0.000106,0.167150,0.027900,0.006583,0.002323,0.001225,YES,YES,YES,YES,YES,0.000000,0.033012,0.006004,0.002365,0.000659,YES,YES,YES,YES,YES,0.285354,0.285461,0.285651,0.285651,17.082187,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.489257,No Data,3.252387,1.083649,0.790124,0.984335,
6,conesFullSizeCropped,DOUBLE,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000001,0.006549,0.009201,0.001895,0.000393,0.000195,YES,YES,YES,YES,YES,0.011668,0.000246,0.000245,0.202717,0.040886,0.040886,YES,0.018042,0.000001,0.280834,0.000113,0.158873,0.031597,0.008047,0.002752,0.001467,YES,YES,YES,YES,YES,0.000000,0.031762,0.005892,0.002392,0.000714,YES,YES,YES,YES,YES,0.280871,0.280984,0.281176,0.281176,17.076815,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.498886,No Data,3.335950,1.093366,0.900057,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,22,AVX512,192,144,0.000000,0.000021,0.000020,0.000018,0.000013,0.000011,YES,YES,YES,YES,YES,0.000063,0.000015,0.000015,0.000324,0.000171,0.000171,YES,0.000029,0.000000,0.000627,0.000013,0.000114,0.000067,0.000046,0.000054,0.000043,YES,YES,YES,YES,YES,0.000000,0.000042,0.000046,0.000039,0.000043,YES,YES,YES,YES,YES,0.000638,0.000652,0.000656,0.000656,0.009147,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.975595,1.084649,1.111209,2.224037,1.907989,
0,tsukubaSetHalfSize,HALF,16,8,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX256,192,144,0.000000,0.000022,0.000034,0.000033,0.000027,0.000024,YES,YES,YES,YES,YES,0.000118,0.000023,0.000023,0.000722,0.000241,0.000240,YES,0.000073,0.000000,0.001203,0.000023,0.000287,0.000166,0.000102,0.000084,0.000083,YES,YES,YES,YES,YES,0.000000,0.000067,0.000061,0.000051,0.000062,YES,YES,YES,YES,YES,0.001217,0.001247,0.001253,0.001253,0.010350,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.941189,0.985885,0.997166,1.344200,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,22,AVX512,384,288,0.000000,0.000072,0.000056,0.000030,0.000031,0.000022,YES,YES,YES,YES,YES,0.000140,0.000029,0.000029,0.000999,0.000355,0.000355,YES,0.000062,0.000000,0.001657,0.000017,0.000576,0.000200,0.000093,0.000062,0.000069,YES,YES,YES,YES,YES,0.000000,0.000150,0.000056,0.000081,0.000067,YES,YES,YES,YES,YES,0.001671,0.001692,0.001710,0.001710,0.077391,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.975643,1.213757,1.618575,1.328949,1.504094,
1,tsukubaSet,HALF,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,384,288,0.000000,0.000075,0.000049,0.000056,0.000051,0.000036,YES,YES,YES,YES,YES,0.000193,0.000047,0.000047,0.001689,0.000441,0.000441,YES,0.000076,0.000000,0.002509,0.000026,0.000929,0.000346,0.000172,0.000114,0.000126,YES,YES,YES,YES,YES,0.000000,0.000134,0.000076,0.000109,0.000118,YES,YES,YES,YES,YES,0.002525,0.002551,0.002571,0.002571,0.080356,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.174038,1.117283,1.543712,0.990867,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,434,383,0.000000,0.000100,0.000077,0.000043,0.000055,0.000033,YES,YES,YES,YES,YES,0.000210,0.000056,0.000056,0.001697,0.000518,0.000518,YES,0.000097,0.000000,0.002680,0.000028,0.000863,0.000399,0.000178,0.000110,0.000140,YES,YES,YES,YES,YES,0.000000,0.000202,0.000084,0.000101,0.000128,YES,YES,YES,YES,YES,0.002696,0.002723,0.002755,0.002755,0.289252,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.154625,1.280893,1.521722,1.116485,1.292965,
2,venus,HALF,16,8,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,434,383,0.000000,0.000081,0.000076,0.000067,0.000080,0.000050,YES,YES,YES,YES,YES,0.000273,0.000088,0.000088,0.002171,0.000743,0.000742,YES,0.000111,0.000000,0.003474,0.000041,0.001076,0.000468,0.000261,0.000181,0.000160,YES,YES,YES,YES,YES,0.000000,0.000163,0.000131,0.000251,0.000188,YES,YES,YES,YES,YES,0.003489,0.003533,0.003562,0.003562,0.290394,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.036548,1.143950,1.515660,1.065480,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,432,381,0.000000,0.000143,0.000100,0.000053,0.000058,0.000038,YES,YES,YES,YES,YES,0.000254,0.000068,0.000068,0.002135,0.000822,0.000822,YES,0.000110,0.000000,0.003530,0.000027,0.001192,0.000436,0.000209,0.000141,0.000159,YES,YES,YES,YES,YES,0.000000,0.000309,0.000128,0.000186,0.000198,YES,YES,YES,YES,YES,0.003548,0.003575,0.003604,0.003604,0.493664,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.235639,1.145190,1.304437,1.052438,1.155464,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,432,381,0.000000,0.000093,0.000080,0.000076,0.000096,0.000052,YES,YES,YES,YES,YES,0.000313,0.000129,0.000129,0.002484,0.000945,0.000944,YES,0.000108,0.000000,0.004077,0.000042,0.001249,0.000552,0.000284,0.000208,0.000195,YES,YES,YES,YES,YES,0.000000,0.000214,0.000148,0.000276,0.000301,YES,YES,YES,YES,YES,0.004094,0.004135,0.004165,0.004165,0.487414,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.105113,1.310806,1.323062,1.022896,No Data,
4,conesQuarterSize,HALF,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,450,375,0.000000,0.000187,0.000148,0.000106,0.000124,0.000075,YES,YES,YES,YES,YES,0.000456,0.000221,0.000221,0.003268,0.001787,0.001786,YES,0.000142,0.000000,0.006084,0.000043,0.001706,0.000654,0.000359,0.000246,0.000305,YES,YES,YES,YES,YES,0.000000,0.000488,0.000222,0.000424,0.000645,YES,YES,YES,YES,YES,0.006098,0.006141,0.006171,0.006171,1.051894,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.278049,1.551509,1.253082,1.026754,1.123614,
4,conesQuarterSize,HALF,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,450,375,0.000000,0.000190,0.000149,0.000119,0.000164,0.000072,YES,YES,YES,YES,YES,0.000513,0.000235,0.000234,0.003962,0.001774,0.001773,YES,0.000140,0.000000,0.006845,0.000044,0.002159,0.000751,0.000422,0.000277,0.000354,YES,YES,YES,YES,YES,0.000000,0.000484,0.000224,0.000416,0.000622,YES,YES,YES,YES,YES,0.006861,0.006903,0.006934,0.006934,1.045302,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.196578,1.615192,1.266725,1.010554,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000000,0.001349,0.000631,0.000204,0.000253,0.000354,YES,YES,YES,YES,YES,0.001436,0.000663,0.000662,0.018747,0.007844,0.007843,YES,0.000629,0.000000,0.030734,0.000088,0.012621,0.003952,0.001158,0.000669,0.000364,YES,YES,YES,YES,YES,0.000000,0.004890,0.001328,0.000633,0.000956,YES,YES,YES,YES,YES,0.030762,0.030851,0.031003,0.031003,8.497180,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.885031,3.705427,1.200445,0.950637,0.998453,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000000,0.001269,0.000612,0.000207,0.000197,0.000285,YES,YES,YES,YES,YES,0.001308,0.000639,0.000639,0.019153,0.007668,0.007668,YES,0.000632,0.000000,0.030684,0.000088,0.012760,0.004151,0.001223,0.000618,0.000417,YES,YES,YES,YES,YES,0.000000,0.004836,0.001356,0.000616,0.000853,YES,YES,YES,YES,YES,0.030710,0.030806,0.030955,0.030955,8.493092,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.000169,3.803397,1.203425,1.065510,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000000,0.002107,0.002337,0.000638,0.000238,0.000483,YES,YES,YES,YES,YES,0.003704,0.001065,0.001064,0.047824,0.017742,0.017741,YES,0.003727,0.000000,0.076295,0.000104,0.036424,0.007511,0.002121,0.001018,0.000693,YES,YES,YES,YES,YES,0.000000,0.011694,0.003191,0.001248,0.001591,YES,YES,YES,YES,YES,0.076336,0.076441,0.076625,0.076625,16.781736,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.823918,3.345625,1.112585,0.913813,0.962114,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000001,0.002479,0.002239,0.000590,0.000216,0.000424,YES,YES,YES,YES,YES,0.003523,0.001129,0.001129,0.045627,0.017558,0.017557,YES,0.002866,0.000001,0.073408,0.000098,0.034125,0.007713,0.002123,0.000952,0.000619,YES,YES,YES,YES,YES,0.000000,0.011308,0.003165,0.001325,0.001671,YES,YES,YES,YES,YES,0.073444,0.073540,0.073722,0.073722,16.775910,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.902766,3.556096,1.113221,1.048410,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,2.01566,1.48885
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.26681,1.25805
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,1.18395,1.12811
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,3.06207,3.33101
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,1.12108,0.991567
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.26705,1.07934
Speedup over AVX256 CPU vectorization - FLOAT,1.03838,1.01495
Speedup using CPU vectorization - FLOAT,2.10014,2.13229
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,1.07887,1.01142
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.29776,1.29087
Speedup over AVX256 CPU vectorization - DOUBLE,1.04717,1.00719
Speedup using CPU vectorization - DOUBLE,1.39227,1.3931
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,1.14455,1.03758
Speedup w/ templated disparity count (known at compile-time) - HALF,1.29014,1.15546
Speedup over AVX256 CPU vectorization - HALF,1.12989,1.12882
Speedup using CPU vectorization - HALF,2.98124,2.7166
Speedup relative to AMD Rome (48 Cores) - All Runs,2.13368,1.49714
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.27745,1.2519
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,1.12123,1.02138
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.29142,1.15546
Speedup using double-precision relative to float (actually slowdown),0.627473,0.625414
Speedup using half-precision relative to float,1.33464,1.18531
